id,city,shop_name,address,contact_phone,business_hours,ranking,overall_rating,reviews_count,review_category,visitor_rating,visitor_review
,哈尔滨,BOMBON(哈尔滨中央大街百盛),道理区中央大街222号百盛购物中心B1F鞋柜,0451-85981242,,,5.0 分,(2条点评),全部(2)◆很好(2)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,只有你想不到的，没有你买不到的
,哈尔滨,回味轩茶行,康安路28号茶城A-5号,0451-87618009,,,5.0 分,(2条点评),全部(2)◆很好(2)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,大发市场范围内，最大的茶行，茶叶的种类比较齐全，主要是价格公道，所以回头客比较多。
,哈尔滨,奋斗书店(集智街),集智街30-9号,0451-86803037,,,4.7 分,(3条点评),全部(3)◆很好(2)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,这个书店是我们附近最大的店面，销售的商品比较齐全，服务态度好给好评。
,哈尔滨,泓声花鸟鱼商店,文昌街,,,,4.5 分,(2条点评),全部(2)◆很好(1)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,"通河居民的生活也是十分闲适,花鸟商店购买人多"
,哈尔滨,汇海商厦,隆达路,,,,4.5 分,(2条点评),全部(2)◆很好(1)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,"汇海里面也是什么都有,还有一些当地的品牌"
,哈尔滨,清河购物中心,哈尔滨市通河县通江街中国信合(清河信用分社)西侧约130米,,,,4.5 分,(2条点评),全部(2)◆很好(1)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,"通河当地一个算大型的mall了,东西齐全"
,哈尔滨,哈肉联食品(公滨路店),黑龙江省哈尔滨市香坊区公滨路445号,0451-55639578,全年 10:00-20:00,,暂无评分,(暂无点评),全部(0)◆很好(0)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,
,哈尔滨,胖哥时尚烤吧,王岗镇艺体花园小区10栋1单元,13703635544,周一至周日 15:00-24:00,,4.2 分,(5条点评),全部(5)◆很好(2)◆好(2)◆一般(1)◆差(0)◆很差(0)◆,,烧烤店的食材种类丰富，菜品口味不错，服务也很好。
,哈尔滨,好客韩城海鲜自助涮烤广场,团结路与镇北巷交叉口北50米,,,,4.5 分,(7条点评),全部(6)◆很好(3)◆好(3)◆一般(0)◆差(0)◆很差(0)◆,,汇金百货楼上自助餐厅开在徐家汇这个地段，必定生意不会差的 吃自助餐的人，大多胃口都挺好的 年纪小和年纪大的人都有收费好像不太一样的，反正按照自己的年龄，身高，收费版
,哈尔滨,耀德仓买店,道里区安和街附18号,0451-84539777,,,4.7 分,(3条点评),全部(3)◆很好(2)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,家门口的仓买店，不错，酒种类多还挺便宜的
,哈尔滨,船海助学超市,红旗大街哈尔滨工程大学,18646586109,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,便利……………………………………
,哈尔滨,宝泉岭冷鲜肉专卖店,黑龙江省哈尔滨市道里区经纬十道街18号,"1,367,466,599,015,040,000,000",,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,商品齐全，肉质鲜美，质量不错，大家都在买
,哈尔滨,贵州茅台酒专营店(黑龙江总代),西二道街1号(与尚志大街交口处),"0451-86649999,0451-88889997",,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,一家专卖茅台酒的代理店，回家给亲戚带几瓶。
,哈尔滨,微利仓买(香坊大街店),香坊大街49号,0451-55660557,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,东西挺全，价格也不贵，物美价廉，我家就在附近，天天光顾
,哈尔滨,铁联超市,公司街115号,0451-86481998,,,5.0 分,(3条点评),全部(3)◆很好(3)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,铁联超市货全，品种多，质量好，可选择性强，性价比高，服务态度好，交通便捷，购物环境不错，油盐酱醋茶、日用百货、日杂货品，应有尽有，非常方便。
,哈尔滨,铁道仓买,公司街与联发街交叉口旁,0451-86421188,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,这个仓买。东西很全，老板服务很好
,哈尔滨,balabala(哈尔滨东大直街路店),黑龙江省哈尔滨市南岗区东大直街261号,0451-86548181,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,巴拉巴拉小魔仙，Balabala是著名休闲品牌森马创建的童装品牌，十多年来一直成为了中国童装市场的明星，服装非常强调设计感和时尚，几乎涵盖了未成年年龄段的所有服饰！价格还可以，比起所谓国际大牌来说已经很实惠了！
,哈尔滨,盛园超市,国庆街27号,18545639486,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,商品挺全的，交通方便，位置也好找。
,哈尔滨,东伟便利店,恒祥城12栋一单元102号,0451-51936170,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,店面不大，但商品种类齐全，价格也算公道，主要就是方便。
,哈尔滨,忠君连锁超市(升永街),升永街春天时尚快捷宾馆旁,13304651026,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,连锁的超市 东西齐全价格有优惠
,哈尔滨,北方文艺出版社文艺书店,滨江街100号书刊批发场,0451-88341867,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,书籍齐全价格便宜环境优雅，整洁。服务态度好
,哈尔滨,水果寿司,哈南十九路1号东方学院家属楼一楼2号商服,15545966858,,,5.0 分,(3条点评),全部(3)◆很好(3)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,寿司很好吃，种类齐全，价格不贵。
,哈尔滨,于府食品,珠江路057号(红旗大街口),13351787061,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,正宗的东北农家饭馆，菜包子，拆骨肉，非常好吃，强烈推荐
,哈尔滨,金丰仓买,黑龙江省哈尔滨市香坊区三辅街74号,0451-55167322,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,正宗的东北农家饭馆，菜包子，拆骨肉，非常好吃，强烈推荐
,哈尔滨,宝丰医药(清滨店),黑龙江省哈尔滨市南岗区清滨路91号,0451-86357136,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,"药品齐全、服务员态度亲切。店面干净整洁,特别是中草药品种多。"
,哈尔滨,哈肉联食品(公社大街),公社大街18号(友协商店对面),13895735261,,,4.4 分,(5条点评),全部(5)◆很好(2)◆好(3)◆一般(0)◆差(0)◆很差(0)◆,,哈尔滨人喜欢的肉制品加工企业，生产的各种产品很受欢迎。
,哈尔滨,鑫鑫仓买(康宁三道街),康宁三道街万家粮油旁,0451-87511309,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,这个帮买。是我顺道路过的。老板人很好，我主要是问路，很详细的，给我指路
,哈尔滨,绝味食品,南棵街01-50栋3单元1层1号,15114555743,,,4.7 分,(3条点评),全部(3)◆很好(2)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,喜欢吃这里的食品，味道好极了，✊
,哈尔滨,吉星旺西餐原料,黑龙江省哈尔滨市道外区承德街46号,"0451-88343088,0451-88396323",,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,商品齐全，价格实惠，服务态度好
,哈尔滨,小酒喔(大众新城店),黑龙江省哈尔滨市南岗区保健路76号,4006699919,,,5.0 分,(2条点评),全部(2)◆很好(2)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,东西很全 服务态度也热情 很喜欢他家
,哈尔滨,银河综合宅急送超市,东方学院,15645113235,,,5.0 分,(2条点评),全部(2)◆很好(2)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,商品种类齐全，价格实惠，服务满意。
,哈尔滨,雷达表(松雷商业大厦店),东大直街329号松雷商业大厦(近建设街),0451-87535336,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,很老的牌子了，质量很好，服务态度也很好
,哈尔滨,银河仓买,复兴街13-5号,0451-86200729,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,这个仓买真的很不错。东西齐全。服务也好
,哈尔滨,鑫莹仓买,光仁街30号,"1,554,513,316,713,000,000,000",,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,仓买在哈尔滨是小超市的意思，大街小巷里有很多，而且商品的种类都比较齐全，价格公道，最主要是方便了附近的居民。
,哈尔滨,爱人鞋店(海关街),海关街与西大直街交叉口旁,0451-53671567,,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,这个鞋店，不错，我买好几个了，美团更便宜
,哈尔滨,哈尔滨鲜花速递,元和街6号,13895844381,,,5.0 分,(2条点评),全部(2)◆很好(2)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,这里花种齐全，可选择到自己所需要的任何一种花卉，而且这里环境优雅，服务热情，使人感到温馨。【商品】品种齐全【环境】优雅【服务】热情
,哈尔滨,重庆面工切面店(东棵北四道街店),哈尔滨市道外区东棵街29号北红城小区15号楼9号车库,"1,313,450,275,213,140,000,000",,,5.0 分,(1条点评),全部(1)◆很好(1)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,他家的切面很好吃，可以买生的。回家自己煮
,哈尔滨,聚福隆超市(三辅三道街店),黑龙江省哈尔滨市香坊区三辅三道街23号,18245112535,,,4.7 分,(3条点评),全部(3)◆很好(2)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,商品：4 环境：4 服务：4,行【商品】品种齐全，价格公道，挺好，挺方便。
,哈尔滨,途虎养车(宾县志刚轮胎商店),南城客运站西150米处,,,,4.0 分,(8条点评),全部(8)◆很好(1)◆好(6)◆一般(1)◆差(0)◆很差(0)◆,,昨晚的蓄电池坏了，所以早上就下了个单，过来这边换电池，上门的速度还是比较快捷的，而且的话沟通很顺畅，这过程都相当的专业，大约也就是十多分钟就搞定。
,哈尔滨,地利生鲜(和平路),黑龙江省哈尔滨市香坊区和平路66号,,,,4.8 分,(8条点评),全部(8)◆很好(6)◆好(2)◆一般(0)◆差(0)◆很差(0)◆,,这里的品种繁多齐全，环境安静，服务很好�
,哈尔滨,申格体育(学府路),哈尔滨南岗区 学府路70号(学府书城写字楼东南),,,,3.0 分,(1条点评),全部(1)◆很好(0)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,商品：2 环境：3 服务：2,东西种类很少样式也不全，服务还可以，但是环境不太好
,哈尔滨,美罗莱纯棉布,哈尔滨南岗区 芦家街5-17号,,,,3.7 分,(3条点评),全部(3)◆很好(0)◆好(2)◆一般(1)◆差(0)◆很差(0)◆,,在哈尔滨市南岗区嵩山路上，开了好多年所卖的床上用品都是纯棉的，质量优良，样式新颖。
,哈尔滨,CACHE CACHE(学府路店),哈尔滨南岗区学府路1号凯德广场3楼(近学府路),,,,3.0 分,(1条点评),全部(1)◆很好(0)◆好(0)◆一般(1)◆差(0)◆很差(0)◆,商品：3 环境：3 服务：3,还可以的一家服装店，价格不贵，经常打五折很有性价比，款式也算比较新潮的，换季就打折，尺码不大，偶尔有大款才穿的进去，外套做工不错
,哈尔滨,丽达超市(中民街),中民街55号,0451-82691354,,,4.8 分,(4条点评),全部(4)◆很好(3)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,家附近仓买 开了很多年 装修陈列有点旧 商品还算齐全 之前价格高 自从上半年隔壁开了家微利超市 有了竞争 价格才降了  可以用支付宝
,哈尔滨,家得乐超市(群力店),群力第五大道金鼎购物广场,,,,4.0 分,(4条点评),全部(4)◆很好(1)◆好(2)◆一般(1)◆差(0)◆很差(0)◆,,民生超市，价格美丽，人不多！环境好！
,哈尔滨,大庄园肉业(农大店),黑龙江省哈尔滨市香坊区团结街20号(木材街19号108栋5单元1楼),13936590763,周一至周日 8:00-18:00,,2.8 分,(6条点评),全部(6)◆很好(1)◆好(1)◆一般(1)◆差(2)◆很差(1)◆,商品：1 环境：1 服务：1,店员服务态度不好，专业态度不好，办了一个会员，竟然没被录入！
,哈尔滨,启康医药,通乡街180号,,,,5.0 分,(8条点评),全部(8)◆很好(8)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,品种齐全，价格便宜，服务态度好。
,哈尔滨,微利仓买(民生路店),民生路315号(近16公交车站台),0451-87551156,,,4.5 分,(4条点评),全部(4)◆很好(2)◆好(2)◆一般(0)◆差(0)◆很差(0)◆,,这里的商品很齐全，环境安静很好，服务态度很好热情周到�
,哈尔滨,区昌平大药房,和平小区36号楼1单元102室,0451-53735558,,,4.5 分,(2条点评),全部(2)◆很好(1)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,"抗生素还是需要处方,还是去医院配。"
,哈尔滨,鸿雁超市(粮食路),南二道街125号,"1,514,607,460,413,500,000,000",,,4.5 分,(2条点评),全部(2)◆很好(1)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,每天美食好味道，吃了一次还想来，说了半天就是好吃，(๑•ั็ω•็ั๑)迷の感动(*・_・)ノ&lt;(＃＃)&gt;彡来个烤红薯冷静一下
,哈尔滨,大众宝泰医药(通顺街),通顺街乐买超市西,0451-87762558,,,4.7 分,(3条点评),全部(3)◆很好(2)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,店面不大，东西还算全，小药店而已。
,哈尔滨,学子便利(校外街),校外街14号,13304637237,,,4.7 分,(3条点评),全部(3)◆很好(2)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,商品：4 环境：4 服务：4,货品种类还是比较少的，毕竟是便利店
,哈尔滨,宝丰医药河松店,河松街198号,0451-87600392,,,4.5 分,(2条点评),全部(2)◆很好(1)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,经常搞活动，有优惠，家人还中了冰柜大奖，对老年人热情友善
,哈尔滨,科研粮油店,科研街神洁干洗店旁,14704501726,,,4.3 分,(3条点评),全部(3)◆很好(1)◆好(2)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,物美价廉，百姓自己的粮店，有需要的回购
,哈尔滨,信诚仓买(振兴街),黑龙江省哈尔滨市南岗区振兴街23号,,,,5.0 分,(5条点评),全部(5)◆很好(5)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,,【商品】种类齐全【环境】干净整洁【服务】热情周到
,哈尔滨,哈达精鲜水果,保国大街1号附近,,,,5.0 分,(4条点评),全部(4)◆很好(4)◆好(0)◆一般(0)◆差(0)◆很差(0)◆,商品：5 环境：5 服务：5,【商品】齐全价格比较优惠【服务】热情周到【环境】区域划分合理
,哈尔滨,中央红小月亮(和平路店),和平路60号(近动力广场),,,,4.9 分,(12条点评),全部(12)◆很好(11)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,这里的品种繁多齐全，环境也不错哦，氛围不错的�
,哈尔滨,哈肉联食品(东菜街),东菜街,,,,4.0 分,(1条点评),全部(1)◆很好(0)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,商品：4 环境：4 服务：4,中央大街上，他们有一个外卖窗口，专门买烤肉串烤肠，我买了一个烤肠，烤肠是15块，但是我看其他人家卖十块，不知道是不是有什么区别？
,哈尔滨,雨虹防水,民生三道街海洋洗衣行对面,,,,4.5 分,(2条点评),全部(2)◆很好(1)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,这里的商品很齐全，环境也不错哦，服务又好�
,哈尔滨,塔莎中俄食品超市,黑龙江省哈尔滨市道里区防洪胡同18号,,,,4.0 分,(1条点评),全部(1)◆很好(0)◆好(1)◆一般(0)◆差(0)◆很差(0)◆,,哦买噶，来到冰雪城市哈尔滨，真的是冻死个人的地儿，跑来这旅行真的是单子老大了～这边到处都是俄罗斯的建筑和各种特产商品，这家塔莎中俄食品超市都是俄罗斯的特产食品。
