id,city,food_name,likelihood_of_liking,restaurant_list,food_detail_link,food_image_link,food_description
,苏州,爆鱼面,1,"万福兴(齐门路店), 东吴面馆(平江万达广场店), 同得兴精品面馆(嘉馀坊店), 黄焖牛肉面馆(翠坊新村店)",https://you.ctrip.com/fooditem/suzhou11/7890520-p1.html,https://dimg04.c-ctrip.com/images/10060k000000c551eD0FD_R_220_140.jpg,爆鱼面是颇有名气的传统面食小吃。面条口味类似熏鱼，肉质硬，皮脆香，面吃起来很顺口，还有一丝甜味，浓而不腻，唇齿留香。
,苏州,清炒虾仁,0,"吴记小园楼(西北街店), 新聚丰菜馆(太监弄店), 得月楼(观前店)",https://you.ctrip.com/fooditem/suzhou11/7755829-p1.html,https://dimg04.c-ctrip.com/images/100i0k000000c4fdc14F4_R_220_140.jpg,江苏地区传统名菜，是以虾仁为主要材料炒制的菜肴。 烹制方法多样，配料可以根据个人喜好而变化。菜品口感清淡爽口，营养丰富，深受食客喜爱。
,苏州,樱桃肉,0,"得月楼(观前店), 协和菜馆(凤凰街店), 松鹤楼(观前街店), 新聚丰菜馆(太监弄店), 松鹤楼(山塘街店), 吴门人家(阊门店)",https://you.ctrip.com/fooditem/suzhou11/7755680-p1.html,https://dimg04.c-ctrip.com/images/tg/003/112/598/c27102919db7456fb1ec84b348740b6c_R_220_140.jpg,樱桃肉属于苏菜系，菜品形如樱桃般大小，色泽红亮，因而得以此名。樱桃肉酥烂肥美，入口即化，咸中带有甜酸，所以被很多人而喜爱。
,苏州,酒酿饼,0,"叶受和(观前街店), 长发西饼(临顿路店), 采芝斋评弹茶馆(观前街店), 采芝斋(山塘街店), 桂鑫园(明日星城店), 黄天源(观前街店)",https://you.ctrip.com/fooditem/suzhou11/7939855-p1.html,https://dimg04.c-ctrip.com/images/tg/077/658/245/65b9a3391ad046778dcaeed94f5821f1_R_220_140.jpg,酒酿饼有荤、素两种，口味有豆沙、薄荷、玫瑰等，尤其是玫瑰馅颇受欢迎，白皮红瓤，看着就十分诱人。酒酿饼外观很像小月饼，趁热饮食口味俱佳。
,苏州,红汤面,3,"孙盛兴奥灶面馆(山塘街店), 同得兴精品面馆(嘉馀坊店), 裕兴记•三虾面(西北街总店), 琼琳阁面庄(书院巷店), 同得兴精品面馆(十全街店)",https://you.ctrip.com/fooditem/suzhou11/7931538-p1.html,https://dimg04.c-ctrip.com/images/tg/541/812/014/488f874ad0144ce8b3baa1c51230b38e_R_220_140.jpg,红汤面早已融入了苏州人的“苏式生活”了，讲究的是面汤，清而不油，食后鲜而不干。原料主要就是面条、青蒜和鸡蛋，在锅中煮好的面汤浇入放了酱油、鸡精、胡椒粉等调味料的碗中，再将面条挑进去，放入鸡蛋和青蒜。整碗面色泽红亮，爽滑鲜香。
,苏州,小馄饨,2,"哑巴生煎(临顿路店), 新梅华(新区永旺店), 鑫震源·苏式大虾生煎(彩香店), 乾苏铁棍馄饨(十全街店), 熙盛源(凤凰街店)",https://you.ctrip.com/fooditem/suzhou11/7756419-p1.html,https://dimg04.c-ctrip.com/images/tg/398/242/873/2920b3181d704aeca99872ac893289c5_R_220_140.jpg,小馄饨在当地是很常见的一种小食。薄如绉纱的透明皮子里包着粉色的肉馅，在馄饨汤里撒上些碧绿的葱花蒜叶和嫩黄的蛋皮丝，再添少许紫菜和虾皮，这小小一碗馄饨便将美味都收入其中，汤鲜味美，意犹未尽。
,苏州,莼菜银鱼羹,0,"吴记小园楼(西北街店), 珍珠饭店, 得月楼(观前店), 松鹤楼(山塘街店)",https://you.ctrip.com/fooditem/suzhou11/7914319-p1.html,https://dimg04.c-ctrip.com/images/100n0k000000c45hl8466_R_220_140.jpg,莼菜银鱼羹是一道极具苏式特色的菜肴。用鸡汤调成的汤底，加入银鱼之后便有了河鲜独特的味道，吃来反倒像是鱼汤。另外加入一些鸡蛋清有助于滤除杂质，使汤味变得更清爽，而蛋清爽滑的口感也同银鱼和莼菜很协调，令人入口难忘。
,苏州,焖肉面,0,"美味斋(西北街店), 同得兴精品面馆(嘉馀坊店), 伟记奥面馆(白塔东路店), 东吴面馆(邵昂路店)",https://you.ctrip.com/fooditem/suzhou11/7853153-p1.html,https://dimg04.c-ctrip.com/images/100d0k000000c3z2tE91B_R_220_140.jpg,焖肉面是江南地区传统面食小吃之一。它采用猪五花肉加调料经宽汤焖制而成，焖肉酥烂，入口即化，面条滑爽，颇受食客的喜爱。
,苏州,枣泥拉糕,0,"松鹤楼(观前街店), 得月楼(李公堤店), 新聚丰菜馆(太监弄店)",https://you.ctrip.com/fooditem/suzhou11/7953278-p1.html,https://dimg04.c-ctrip.com/images/10060k000000c56wjB535_R_220_140.jpg,枣泥拉糕是典型的苏式糕点，原料有红枣、糯米粉。以前将做好的糕盛碗中，食用时用筷子挑起拉开，所以称为拉糕。后来改进了制作方法，切块装盘，外形精致、口感丰富。
,苏州,鲜肉月饼,0,,https://you.ctrip.com/fooditem/suzhou11/24199893-p1.html,https://dimg04.c-ctrip.com/images/10030k000000ckg88173D_R_220_140.jpg,鲜肉月饼是一种传统的特色小吃。鲜肉是主题，因而月饼的馅儿完全是由一大团鲜肉组成，皮脆香，又带着几分韧，饱满的肉汁慢慢渗透其间，口感俱佳。
,苏州,三虾面,0,,https://you.ctrip.com/fooditem/suzhou11/24656412-p1.html,https://dimg04.c-ctrip.com/images/100q1c000001c6rxd2BFA_R_220_140.png,苏州的三虾面相比北方的面条更加细致讲究，从汤底、面的种类、佐料到浇头无一不精挑细选。采用可吸满汤汁的细面，而三虾面里的三虾是指虾脑、虾籽、虾仁，制作过程繁琐，取虾籽、剥虾仁、取虾脑，每一步都精心烹饪。肥嫩的虾肉，饱满的虾籽，每一口都鲜香四溢，值得回味。
,苏州,酱方,0,,https://you.ctrip.com/fooditem/suzhou11/7953426-p1.html,https://dimg04.c-ctrip.com/images/10071e000001g19dr2F4D.gif,为江苏传统名菜。将清洗干净的五花肉修成正方形，用盐腌制后放入砂锅内，倒入原汤、酱油、葱、姜等配料焖制。出锅时，酱方香气扑鼻，红亮诱人，入口时酥烂入味，咸中带甜久吃不腻。
,苏州,醉蟹,0,,https://you.ctrip.com/fooditem/suzhou11/7756583-p1.html,https://dimg04.c-ctrip.com/images/100t1e000001fklr3AFFB.gif,醉蟹是苏州一带家喻户晓的美味佳肴。江南地区盛产螃蟹，因硕大肥美而颇受食客喜爱，将螃蟹加以米酒、香料、精盐等醉制而成。出品口味咸鲜适中，入口芳香无腥。
,苏州,奥灶面,2,,https://you.ctrip.com/fooditem/suzhou11/7760677-p1.html,https://dimg04.c-ctrip.com/images/tg/801/288/101/d1c9f1f152fe42a385b92fc618f2e303_R_220_140.jpg,奥灶面是昆山市的传统面食小吃之一。讲究“五热一体，小料冲汤”，精选的食材加上传统的烹饪技法使其鲜美异常。汤头采用老鸡、老鸭、猪骨等耗时熬制，入口鲜香美味至极。
,苏州,苏式糕团,0,,https://you.ctrip.com/fooditem/suzhou11/25240463-p1.html,https://dimg04.c-ctrip.com/images/100d1e000001fj3mxA72F.gif,老苏州人对甜糯之食情有独钟，苏式糕团也是苏州的一种传统美食。入口软糯，香甜细腻的口感让人垂涎；其外形精致小巧，形态不一，品种多样，有梅花糕、猪油膏、薄荷糕、海棠糕……
,苏州,绿豆汤,0,,https://you.ctrip.com/fooditem/suzhou11/24670851-p1.html,https://dimg04.c-ctrip.com/images/0105f120009mhyapzB946_R_220_140.png,在苏州，绿豆汤是夏天的避暑神器。白净的瓷碗底，绿豆清净Q弹、糯米香甜有嚼劲、就着入口爽透的薄荷水，一口下肚，甜中透酸，层次感极为丰富，体现着苏州人骨子里对美食的执着和追求。
,苏州,金花菜,0,,https://you.ctrip.com/fooditem/suzhou11/18470721-p1.html,https://dimg04.c-ctrip.com/images/0106m120009mhyviaF6F9_R_220_140.png,金花菜，苏州等地将其嫩苗腌作菜蔬，经油炒后，乘热进食，味道十分鲜美。冷却后，其汁有清沁心脾之感，在燥烈季节，如果用以佐膳，也是维护健康的上品菜肴。
,苏州,青团,0,,https://you.ctrip.com/fooditem/suzhou11/7807197-p1.html,https://dimg04.c-ctrip.com/images/tg/386/657/818/573209006e6f4ac0b15327977587ddd7_R_220_140.jpg,在踏青郊游之时，苏州人都有吃青团的习惯。小小的青团，色泽均匀，面皮糯糯的，很有韧劲，带着浓郁的青草香气，咬下一口，口感弹润细腻。
,苏州,卤鸡爪,0,,https://you.ctrip.com/fooditem/suzhou11/24670777-p1.html,https://dimg04.c-ctrip.com/images/0102h120009mj1fkqD15E_R_220_140.png,卤鸡爪，是苏州颇具特色的一道家常小菜。秘制的卤汁渗入了整只鸡爪，有着入口即化的胶质感，咬起来不费劲，口感相当棒。
,杭州,西湖醋鱼,54,"天兴楼(河坊街店), 奎元馆(解放路店), 杭州城中香格里拉大酒店·城中小馆中餐厅, 知味观·味庄(杨公堤店), 杭州酒家(解百城市奥莱店), 杭州西子湖四季酒店·金沙厅, 御乐堂·戏茶食驿(中山中路店)",https://you.ctrip.com/fooditem/hangzhou14/7756316-p1.html,https://dimg04.c-ctrip.com/images/100u180000015ejry9EB8_R_220_140.jpg,西湖醋鱼是杭州的一道名菜，其历史悠久，可以追溯到宋朝。精选新鲜的西湖鲤鱼、草鱼，以鲜汤烹饪，加入姜、料酒、糖等调料，出品味道鲜美，肉质嫩滑。
,杭州,杭州小笼包,0,"知味观·味庄(杨公堤店), 老盛昌汤包(庆春店), 天伦里(西湖店), 新丰小吃(庆春店), 香芙茗楼(梅家坞店)",https://you.ctrip.com/fooditem/hangzhou14/7868749-p1.html,https://dimg04.c-ctrip.com/images/100t180000015emnk0F4C_R_220_140.jpg,杭州风味小吃。选材考究，采用新鲜虾仁、鸡肉、火腿末等馅料，加入肉皮冻，包好后放入蒸笼用急火蒸制而成。杭州小笼包种类繁多，有鲜肉、虾肉等口味，包子汁多味鲜，皮薄有韧性。
,杭州,宋嫂鱼羹,8,"金牌外婆家(杭州大厦D座店), 花中城(清泰街店), 知味观·味庄(杨公堤店), 杭州西子湖四季酒店·金沙厅, 弄堂里(湖滨银泰in77C区店), 新周記·巷子里的江南味·夜宵(鼓楼店), 天香楼(延安路店)",https://you.ctrip.com/fooditem/hangzhou14/7756307-p1.html,https://dimg04.c-ctrip.com/images/tg/011/868/113/896ba5faec2b458ba51e75e3894146b4_R_220_140.jpg,宋嫂鱼羹是杭州的传统名菜之一。宋嫂鱼羹采用新鲜鳜鱼或鲈鱼，将脊骨和腹腔去除，加入葱、姜，料酒蒸熟，蒸熟之后捣烂。再加入打碎的蛋液、盐、酱油等辅料，成品色泽悦目，鲜香可口。
,杭州,东坡肉,20,"天兴楼(河坊街店), 望园饭店, 奎元馆(解放路店), 花中城(清泰街店), 知味观·味庄(杨公堤店), 南山南餐厅(青芝坞店)",https://you.ctrip.com/fooditem/hangzhou14/7756305-p1.html,https://dimg04.c-ctrip.com/images/tg/380/151/931/3c41f508a9094aac9428f3e7dff9bb1c_R_220_140.jpg,东坡肉以色香味俱全的特点成为当地一道地方名菜。采用肥瘦相间的五花肉进行焯水，之后皮朝下放入砂锅，放入姜、冰糖、酱油、黄酒等配料进行蒸制，其肉质鲜嫩美味，肥而不腻。
,杭州,片儿川面,2,"大牌大(湖滨店), 奎元馆(解放路店), 咬不得高祖生煎·简餐(高银街店), 知味观·味庄(杨公堤店), 第一世界大酒店宴会厅, 阿良面馆(吴山店), 慧娟面馆·餐厅(望江路店)",https://you.ctrip.com/fooditem/hangzhou14/7886452-p1.html,https://dimg04.c-ctrip.com/images/tg/098/920/514/d6ae52eecac646c1b1cb08551161daf3_R_220_140.jpg,片儿川面是杭州有名的风味小吃，已有百年历史。面粉内加入鸡蛋，使和出来的面条筋道有韧性。面的浇头用料考究，配料丰富，有倒笃菜、笋片、瘦肉丝等。经慢火炖制，鲜美可口，香醇稠厚。
,杭州,葱包桧,1,"外婆家(拱墅万达广场店), 咬不得高祖生煎·简餐(高银街店), 弄堂里(城西银泰店), 葱包桧儿, 老头儿油爆虾(文一路汇和城翠苑店), 老头儿油爆虾(姚园寺店)",https://you.ctrip.com/fooditem/hangzhou14/7887246-p1.html,https://dimg04.c-ctrip.com/images/tg/641/412/947/7d461dab31384e49b67732d4be787ee7_R_220_140.jpg,葱包烩是杭州当地有名的传统民间小吃。采用春饼包卷油条、葱、甜面酱烤制而成。新鲜出炉时香气扑鼻，香脆可口。
,杭州,杭州熏鱼,0,"知味观·味庄(杨公堤店), 知味小馆(西溪店), 新开元大酒店(解放路店), 杭州酒家(解百城市奥莱店)",https://you.ctrip.com/fooditem/hangzhou14/7888795-p1.html,https://dimg04.c-ctrip.com/images/10050k000000c5kf7EEE5_R_220_140.jpg,精选新鲜草鱼，去除头尾，将鱼身切段过油炸制，放入用老抽、米酒、白糖等调料调制的糟卤，浸泡后的鱼味道醇厚，美味至极。
,杭州,龙井虾仁,17,"天兴楼(河坊街店), 杭儿风餐厅(来福士店), 大牌大(湖滨店), 奎元馆(解放路店), 知味观·味庄(杨公堤店), 龙井草堂, 乡阁庭院餐厅, 龙井菜馆(龙井村店)",https://you.ctrip.com/fooditem/hangzhou14/7756302-p1.html,https://dimg04.c-ctrip.com/images/tg/223/278/465/1881c4a97f7b487eac8a91700a779812_R_220_140.jpg,龙井虾仁是用西湖龙井的嫩芽和新鲜虾仁制成的一道杭州名菜。龙井的味甘香郁与肉嫩鲜美、营养丰富的河虾相结合，出品如同翡翠白玉，鲜嫩的口感伴随着淡淡茶香。
,杭州,虾爆鳝面,2,"杭儿风餐厅(来福士店), 奎元馆(解放路店), 知味观·味庄(杨公堤店), 阿良面馆(吴山店), 杭州中科久泰饭店·品味中餐厅, 慧娟面馆·餐厅(望江路店), 新腾飞花语餐厅(拱墅3号店), 楼外楼(西湖景区孤山路店)",https://you.ctrip.com/fooditem/hangzhou14/7826960-p1.html,https://dimg04.c-ctrip.com/images/tg/622/181/155/329bb81fdcbb4024835a445dc4d80c7e_R_220_140.jpg,虾爆鳝面是当地有名的特色面食。选用新鲜黄鳝，切成鳝段，用油爆炒，麻油浇，直至鳝段金脆。再加上个头大且鲜美的河虾和蛋清炒至白嫩；面条入锅后充分吸收了鳝段的味道，汁浓面鲜。
,杭州,叫化童子鸡,2,"知味观·味庄(杨公堤店), 杭州君悦酒店·湖滨28中餐厅, 新白鹿餐厅(城西银泰城店), 杭州西子湖四季酒店·金沙厅, 胡记•老杭帮(西湖店), 楼外楼(西湖景区孤山路店), 穿越·外婆家(西溪天堂店), 杭州酒家(解百城市奥莱店)",https://you.ctrip.com/fooditem/hangzhou14/7756306-p1.html,https://dimg04.c-ctrip.com/images/tg/165/679/603/82dc62edcf6247b08f6bac25147df64f_R_220_140.jpg,叫花鸡又称叫化鸡，江南名吃。其制作方法是将加工好的鸡用泥巴和荷叶包裹住放入土坑内加以火烤，待火苗熄灭后挖出后敲碎，成品鲜嫩可口，香气扑鼻。
,杭州,杭州酱鸭,1,"知味观·味庄(杨公堤店), 龙井菜馆(龙井村店), 新腾飞花语餐厅(拱墅3号店), 朴墅·传承杭帮菜(青芝坞店), 德明饭店(八卦新村店)",https://you.ctrip.com/fooditem/hangzhou14/7756308-p1.html,https://dimg04.c-ctrip.com/images/tg/723/885/746/b980df2618cc418dbb88dc9fff114119_R_220_140.jpg,杭州酱鸭选用整只鸭子，辅以姜、酱油、绍酒、桂皮等辅料进行腌制，腌制好的鸭子再用酱油浸泡，然后将腌制后的酱油兑水放入锅内煮沸淋浇鸭身，直至鸭身表皮成红色时捞出沥干暴晒即可完成制作。
,杭州,西湖莼菜汤,7,"知味观·味庄(杨公堤店), 杭州西湖湖滨南宋御街丽正门酒店·新白鹿餐厅(西湖银泰店), 杭州酒家(解百城市奥莱店), 楼外楼(西湖景区孤山路店)",https://you.ctrip.com/fooditem/hangzhou14/7756304-p1.html,https://dimg04.c-ctrip.com/images/tg/512/052/377/7e5312aff8644c8195bd3d0fe17605eb_R_220_140.jpg,西湖莼菜汤也叫“鸡火莼菜汤”，是由西湖莼菜和鸡肉作为原料烹制而成。莼菜嫩茎、嫩芽、卷叶周围都有白色透明的胶状物，含有较高的胶质和其他成分，为珍贵蔬菜之一。莼菜与鸡丝、火腿同烹，碧翠鲜醇，鸡肉嫩滑，清洌爽口，汤纯味美，是当初乾隆下江南时到杭州的必尝美食。
,杭州,杭三鲜,0,"花中城(清泰街店), 叶马茶楼(六和塔店), 楼外楼(西湖景区孤山路店), 杭州新新饭店·1913餐厅, 杭州酒家(解百城市奥莱店)",https://you.ctrip.com/fooditem/hangzhou14/7886130-p1.html,https://dimg04.c-ctrip.com/images/tg/766/908/102/d79f1787645e4227b31ffe3eb2618c4c_R_220_140.jpg,杭三鲜是杭州特有的传统佳肴，以水发肉皮、鱼茸、熟鸡肉、熟猪肚为原料，放在一起烹制而成。此菜肉皮柔软，丸子鲜嫩，味道鲜美，清香爽滑。可以在一道菜品里品尝到多种风味的不同菜肴。
,杭州,干炸响铃,0,"奎元馆(解放路店), 杭州新新饭店·1913餐厅, 杭州酒家(解百城市奥莱店), 天香楼(延安路店), 楼外楼(西湖景区孤山路店), 张生记(双菱店), 外婆家(马塍店)",https://you.ctrip.com/fooditem/hangzhou14/7888604-p1.html,https://dimg04.c-ctrip.com/images/tg/544/961/169/c73674b755884cf39d841e493ff95a46_R_220_140.jpg,干炸响铃是江浙名菜，是用泗乡豆腐皮制成，薄如蝉翼的腐皮包着肉末油炸而成。其色泽金黄、鲜香味美，因成菜食时脆如响铃，故得此名。
,杭州,糖醋里脊,0,"大牌大(湖滨店), 老头儿油爆虾(武林店), 杭州西湖湖滨南宋御街丽正门酒店·新白鹿餐厅(西湖银泰店)",https://you.ctrip.com/fooditem/hangzhou14/7766632-p1.html,https://dimg04.c-ctrip.com/images/100e0k000000c5pcdE8CE_R_220_140.jpg,经典汉族名菜之一。采用新鲜猪里脊肉为主材，加入鸡蛋、淀粉，醋等辅料，精心烹饪，出品酸甜可口，让人食欲大开。
